"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"BANDHANBNK","EQ","14-May-2018","        484.35","        484.00","        489.40","        478.40","        480.15","        479.95","        481.93","     377154","           181762657.95","      15350","     249406","         66.13"
"BANDHANBNK","EQ","15-May-2018","        479.95","        483.90","        489.80","        473.50","        479.00","        483.85","        481.82","    1463884","           705330564.65","      24450","     852735","         58.25"
"BANDHANBNK","EQ","16-May-2018","        483.85","        479.90","        484.90","        475.00","        480.30","        482.50","        477.95","     432584","           206753703.80","      10329","     263806","         60.98"
"BANDHANBNK","EQ","17-May-2018","        482.50","        483.00","        487.00","        477.65","        482.00","        483.85","        483.61","     477080","           230722687.95","      11605","     356210","         74.66"
"BANDHANBNK","EQ","18-May-2018","        483.85","        481.05","        485.05","        478.00","        478.20","        479.55","        480.23","     294337","           141348353.45","       9936","     209445","         71.16"
"BANDHANBNK","EQ","21-May-2018","        479.55","        474.00","        481.20","        463.20","        467.40","        468.80","        470.98","     363194","           171056628.50","      10939","     243870","         67.15"
"BANDHANBNK","EQ","22-May-2018","        468.80","        468.80","        477.40","        468.00","        470.05","        470.35","        471.28","     243251","           114639562.95","      14572","     146289","         60.14"
"BANDHANBNK","EQ","23-May-2018","        470.35","        471.80","        500.00","        469.30","        495.25","        495.95","        491.93","    1809012","           889904415.65","      30939","    1108305","         61.27"
"BANDHANBNK","EQ","24-May-2018","        495.95","        489.80","        495.10","        474.60","        477.25","        477.20","        482.54","     435390","           210091254.90","       9325","     275851","         63.36"
"BANDHANBNK","EQ","25-May-2018","        477.20","        483.75","        487.00","        476.85","        484.15","        483.10","        483.40","     289819","           140097202.90","      11253","     145067","         50.05"
"BANDHANBNK","EQ","28-May-2018","        483.10","        486.70","        488.40","        481.00","        483.50","        484.55","        485.06","     228736","           110949963.45","       7462","     127328","         55.67"
"BANDHANBNK","EQ","29-May-2018","        484.55","        485.10","        488.50","        478.25","        479.00","        479.75","        482.63","     172900","            83447008.30","       6678","      87595","         50.66"
"BANDHANBNK","EQ","30-May-2018","        479.75","        477.00","        478.95","        468.20","        469.65","        469.90","        472.11","     372779","           175993511.90","      13263","     239605","         64.28"
"BANDHANBNK","EQ","31-May-2018","        469.90","        472.20","        474.00","        463.10","        470.00","        470.50","        467.82","     375833","           175821163.50","      11178","     215755","         57.41"
"BANDHANBNK","EQ","01-Jun-2018","        470.50","        470.00","        478.75","        470.00","        475.05","        475.10","        475.34","     347149","           165012454.80","      11991","     204294","         58.85"
"BANDHANBNK","EQ","04-Jun-2018","        475.10","        479.00","        479.00","        470.40","        474.20","        473.95","        474.61","     331178","           157181246.65","       8550","     245102","         74.01"
"BANDHANBNK","EQ","05-Jun-2018","        473.95","        474.00","        474.00","        456.15","        468.90","        470.05","        464.78","     535857","           249055346.45","      20110","     349031","         65.14"
"BANDHANBNK","EQ","06-Jun-2018","        470.05","        471.00","        503.60","        467.00","        495.75","        495.70","        491.41","    2580270","          1267967299.75","      32059","    1215613","         47.11"
"BANDHANBNK","EQ","07-Jun-2018","        495.70","        501.00","        502.90","        491.20","        498.30","        498.05","        497.19","     767664","           381674498.35","      17248","     569470","         74.18"
"BANDHANBNK","EQ","08-Jun-2018","        498.05","        496.90","        502.35","        492.30","        496.20","        498.10","        497.48","     971489","           483298069.25","      40004","     767762","         79.03"
"BANDHANBNK","EQ","11-Jun-2018","        498.10","        501.00","        529.00","        496.05","        508.10","        512.20","        517.48","    3530631","          1827047103.40","      62975","    1677793","         47.52"
"BANDHANBNK","EQ","12-Jun-2018","        512.20","        510.10","        525.50","        505.55","        521.05","        520.20","        517.38","    1061375","           549136776.85","      29687","     404602","         38.12"
"BANDHANBNK","EQ","13-Jun-2018","        520.20","        521.05","        539.85","        518.55","        538.70","        535.70","        533.31","    1541850","           822280746.00","      52967","     934226","         60.59"
"BANDHANBNK","EQ","14-Jun-2018","        535.70","        538.00","        560.00","        538.00","        545.00","        547.20","        548.18","    3171005","          1738282808.80","      61030","    1458248","         45.99"
"BANDHANBNK","EQ","15-Jun-2018","        547.20","        544.40","        553.80","        531.40","        551.75","        550.15","        543.65","    1468910","           798578757.00","      37972","     553418","         37.68"
"BANDHANBNK","EQ","18-Jun-2018","        550.15","        548.05","        557.90","        545.20","        548.85","        551.95","        552.54","     653866","           361287921.05","      22055","     309727","         47.37"
"BANDHANBNK","EQ","19-Jun-2018","        551.95","        546.25","        549.95","        532.00","        533.00","        534.20","        541.08","     603528","           326555200.75","      25888","     336272","         55.72"
"BANDHANBNK","EQ","20-Jun-2018","        534.20","        536.95","        551.40","        535.15","        541.15","        539.70","        543.63","     617216","           335538685.40","      42292","     321961","         52.16"
"BANDHANBNK","EQ","21-Jun-2018","        539.70","        541.00","        547.90","        535.15","        538.15","        537.55","        540.83","     327133","           176922755.25","      29974","     185438","         56.69"
"BANDHANBNK","EQ","22-Jun-2018","        537.55","        537.55","        544.00","        533.15","        533.15","        536.10","        537.61","     293938","           158024808.35","      22922","     178603","         60.76"
"BANDHANBNK","EQ","25-Jun-2018","        536.10","        538.35","        542.00","        533.05","        535.50","        534.50","        537.13","     308692","           165806994.95","      16131","     201241","         65.19"
"BANDHANBNK","EQ","26-Jun-2018","        534.50","        532.10","        542.00","        528.05","        529.25","        531.50","        533.84","    1183515","           631803853.05","      10848","    1055008","         89.14"
"BANDHANBNK","EQ","27-Jun-2018","        531.50","        535.00","        535.00","        520.05","        523.15","        523.85","        524.53","     855250","           448603967.20","      28217","     601135","         70.29"
"BANDHANBNK","EQ","28-Jun-2018","        523.85","        522.00","        523.85","        508.00","        512.25","        512.20","        512.26","     260547","           133467440.95","      10596","     122100","         46.86"
"BANDHANBNK","EQ","29-Jun-2018","        512.20","        514.95","        530.00","        512.25","        529.15","        526.55","        521.72","     346849","           180956990.95","      14245","     186757","         53.84"
"BANDHANBNK","EQ","02-Jul-2018","        526.55","        530.00","        530.65","        523.00","        527.65","        527.65","        527.39","    1119123","           590218686.10","      35402","     891199","         79.63"
"BANDHANBNK","EQ","03-Jul-2018","        527.65","        527.00","        567.80","        525.00","        554.00","        559.25","        551.72","     679896","           375112761.05","      14381","     273467","         40.22"
"BANDHANBNK","EQ","04-Jul-2018","        559.25","        552.80","        558.70","        545.05","        548.00","        548.45","        551.11","     367351","           202452519.70","      13262","     125030","         34.04"
"BANDHANBNK","EQ","05-Jul-2018","        548.45","        547.15","        549.80","        538.00","        540.00","        540.05","        541.61","     270838","           146687579.25","       9742","     144083","         53.20"
"BANDHANBNK","EQ","06-Jul-2018","        540.05","        538.05","        548.40","        538.05","        544.35","        544.30","        544.68","     313428","           170718911.25","       7958","     156001","         49.77"
"BANDHANBNK","EQ","09-Jul-2018","        544.30","        548.80","        560.70","        544.50","        558.00","        557.95","        551.04","     687065","           378597703.30","      10183","     503125","         73.23"
"BANDHANBNK","EQ","10-Jul-2018","        557.95","        561.00","        585.95","        561.00","        581.00","        580.00","        576.95","    1321938","           762686359.90","      44566","     543745","         41.13"
"BANDHANBNK","EQ","11-Jul-2018","        580.00","        577.00","        588.80","        564.00","        565.10","        567.40","        575.98","     862150","           496580416.70","      50147","     429180","         49.78"
"BANDHANBNK","EQ","12-Jul-2018","        567.40","        569.90","        572.00","        555.65","        560.00","        563.15","        562.72","     960998","           540775820.65","      37402","     645626","         67.18"
"BANDHANBNK","EQ","13-Jul-2018","        563.15","        564.80","        579.35","        556.40","        569.30","        568.95","        569.39","    1274500","           725692653.55","      53533","     778088","         61.05"
"BANDHANBNK","EQ","16-Jul-2018","        568.95","        558.25","        564.80","        544.55","        557.50","        557.35","        553.65","     433679","           240106716.35","      12608","     189397","         43.67"
"BANDHANBNK","EQ","17-Jul-2018","        557.35","        559.90","        566.40","        552.05","        559.50","        562.75","        559.10","     397824","           222422432.95","      16758","     166158","         41.77"
"BANDHANBNK","EQ","18-Jul-2018","        562.75","        564.00","        607.70","        564.00","        599.00","        600.50","        589.25","    5518147","          3251550790.80","     101769","    1889593","         34.24"
"BANDHANBNK","EQ","19-Jul-2018","        600.50","        599.00","        633.00","        590.35","        623.60","        617.50","        617.15","    3883898","          2396962230.35","     128423","    1460248","         37.60"
"BANDHANBNK","EQ","20-Jul-2018","        617.50","        618.00","        706.80","        616.00","        681.80","        687.40","        662.18","    5425223","          3592466621.70","     161618","    1256618","         23.16"
"BANDHANBNK","EQ","23-Jul-2018","        687.40","        685.00","        714.00","        665.55","        681.30","        681.20","        691.46","    2813794","          1945630252.10","      87403","     559088","         19.87"
"BANDHANBNK","EQ","24-Jul-2018","        681.20","        681.30","        712.90","        681.30","        709.90","        708.70","        702.17","    2345515","          1646956309.25","      68196","     817982","         34.87"
"BANDHANBNK","EQ","25-Jul-2018","        708.70","        709.90","        715.00","        688.40","        694.50","        695.10","        702.70","    1490189","          1047158104.10","      45571","     771283","         51.76"
"BANDHANBNK","EQ","26-Jul-2018","        695.10","        697.90","        702.90","        660.10","        665.00","        664.50","        682.96","    1091444","           745417067.15","      54146","     537027","         49.20"
"BANDHANBNK","EQ","27-Jul-2018","        664.50","        667.05","        696.70","        667.00","        688.50","        687.05","        685.58","    1354625","           928697193.60","      65140","     708016","         52.27"
"BANDHANBNK","EQ","30-Jul-2018","        687.05","        690.40","        707.95","        685.95","        688.15","        690.00","        693.46","     769600","           533683961.80","      26616","     287437","         37.35"
"BANDHANBNK","EQ","31-Jul-2018","        690.00","        690.10","        719.80","        682.60","        699.00","        701.35","        705.14","    1586042","          1118377725.60","      43469","     467967","         29.51"
"BANDHANBNK","EQ","01-Aug-2018","        701.35","        703.50","        714.00","        703.00","        706.00","        706.95","        707.75","     602841","           426660095.55","      40135","     254953","         42.29"
"BANDHANBNK","EQ","02-Aug-2018","        706.95","        708.60","        708.70","        693.00","        700.00","        699.45","        700.35","     622240","           435788658.65","      27006","     348075","         55.94"
"BANDHANBNK","EQ","03-Aug-2018","        699.45","        704.45","        710.45","        693.50","        696.45","        698.70","        703.49","     651603","           458399070.25","      33034","     329513","         50.57"
"BANDHANBNK","EQ","06-Aug-2018","        698.70","        704.35","        704.35","        685.00","        688.05","        688.85","        691.12","     676161","           467308387.15","      48967","     424469","         62.78"
"BANDHANBNK","EQ","07-Aug-2018","        688.85","        689.90","        691.65","        671.75","        674.20","        675.45","        679.81","     569096","           386876484.60","      16997","     372899","         65.52"
"BANDHANBNK","EQ","08-Aug-2018","        675.45","        675.45","        696.00","        675.45","        690.00","        692.75","        687.03","     584943","           401875218.70","      21367","     193944","         33.16"
"BANDHANBNK","EQ","09-Aug-2018","        692.75","        694.10","        741.80","        694.10","        730.00","        729.70","        723.86","    3562003","          2578402291.00","      92131","    1589104","         44.61"
"BANDHANBNK","EQ","10-Aug-2018","        729.70","        731.40","        731.40","        695.00","        707.00","        702.70","        711.85","     818271","           582486855.70","      45680","     358375","         43.80"
"BANDHANBNK","EQ","13-Aug-2018","        702.70","        699.80","        702.40","        680.55","        686.50","        685.50","        686.72","     663776","           455825807.50","      45212","     359490","         54.16"
"BANDHANBNK","EQ","14-Aug-2018","        685.50","        685.50","        707.75","        685.50","        697.35","        698.90","        699.41","     960441","           671739916.45","      52680","     456705","         47.55"
"BANDHANBNK","EQ","16-Aug-2018","        698.90","        694.00","        706.95","        690.00","        701.15","        700.65","        701.45","     501028","           351446262.10","      32121","     200606","         40.04"
"BANDHANBNK","EQ","17-Aug-2018","        700.65","        704.95","        711.45","        702.15","        703.90","        703.90","        704.73","     723488","           509863038.55","      66784","     489872","         67.71"
"BANDHANBNK","EQ","20-Aug-2018","        703.90","        707.95","        709.65","        698.00","        699.00","        699.75","        703.07","     376704","           264848559.00","      26868","     222598","         59.09"
"BANDHANBNK","EQ","21-Aug-2018","        699.75","        698.00","        698.00","        682.00","        685.95","        685.05","        686.39","     589147","           404384619.30","      31535","     287917","         48.87"
"BANDHANBNK","EQ","23-Aug-2018","        685.05","        690.00","        692.40","        662.35","        667.95","        665.70","        675.07","    1671749","          1128541032.45","      67350","    1241490","         74.26"
"BANDHANBNK","EQ","24-Aug-2018","        665.70","        666.50","        681.00","        612.00","        675.00","        674.60","        645.95","    5165184","          3336437124.85","     185651","    1673037","         32.39"
"BANDHANBNK","EQ","27-Aug-2018","        674.60","        681.65","        704.10","        681.40","        688.80","        689.35","        694.06","    1698763","          1179035702.10","      59323","     852087","         50.16"
"BANDHANBNK","EQ","28-Aug-2018","        689.35","        695.90","        701.00","        681.65","        698.50","        698.00","        692.87","     894560","           619818199.45","      65240","     410157","         45.85"
"BANDHANBNK","EQ","29-Aug-2018","        698.00","        700.00","        700.00","        681.10","        683.00","        686.15","        690.96","     821218","           567428674.35","      33893","     368940","         44.93"
"BANDHANBNK","EQ","30-Aug-2018","        686.15","        686.00","        694.80","        674.20","        676.45","        677.40","        680.20","     430372","           292738241.95","      25348","     184651","         42.90"
"BANDHANBNK","EQ","31-Aug-2018","        677.40","        677.45","        698.25","        672.70","        696.00","        694.80","        687.16","     737840","           507015456.20","      23660","     326792","         44.29"
"BANDHANBNK","EQ","03-Sep-2018","        694.80","        694.05","        696.00","        667.80","        672.40","        670.75","        678.36","     730245","           495370175.50","      41232","     399712","         54.74"
"BANDHANBNK","EQ","04-Sep-2018","        670.75","        674.95","        677.95","        630.00","        633.00","        638.30","        646.96","    1310534","           847864721.80","     101833","     698674","         53.31"
"BANDHANBNK","EQ","05-Sep-2018","        638.30","        635.00","        656.65","        616.70","        645.55","        635.40","        635.06","   11060659","          7024157394.00","      60721","     404028","          3.65"
"BANDHANBNK","EQ","06-Sep-2018","        635.40","        645.00","        654.30","        640.00","        642.10","        643.15","        646.20","     794953","           513697038.55","      40176","     368464","         46.35"
"BANDHANBNK","EQ","07-Sep-2018","        643.15","        643.10","        661.95","        640.05","        656.90","        658.65","        654.93","     750500","           491522482.55","      34649","     357717","         47.66"
"BANDHANBNK","EQ","10-Sep-2018","        658.65","        660.00","        665.90","        642.50","        644.95","        646.30","        654.71","     783340","           512859792.85","      46192","     401727","         51.28"
"BANDHANBNK","EQ","11-Sep-2018","        646.30","        648.95","        657.30","        614.25","        618.00","        620.25","        633.08","     931807","           589908589.10","      48980","     611315","         65.61"
"BANDHANBNK","EQ","12-Sep-2018","        620.25","        622.05","        630.35","        598.00","        613.00","        612.80","        612.86","    1281396","           785309948.05","      63660","     578156","         45.12"
"BANDHANBNK","EQ","14-Sep-2018","        612.80","        620.50","        639.70","        620.50","        625.35","        625.30","        629.78","     847107","           533487689.40","      47822","     400918","         47.33"
"BANDHANBNK","EQ","17-Sep-2018","        625.30","        623.80","        632.00","        613.00","        627.00","        624.50","        623.30","     547457","           341229634.70","      32803","     256921","         46.93"
"BANDHANBNK","EQ","18-Sep-2018","        624.50","        627.00","        633.00","        618.00","        619.00","        619.40","        622.55","     323964","           201684365.50","      17928","     123604","         38.15"
"BANDHANBNK","EQ","19-Sep-2018","        619.40","        621.10","        626.95","        599.00","        601.95","        602.30","        612.45","     529034","           324004928.75","      30282","     231896","         43.83"
"BANDHANBNK","EQ","21-Sep-2018","        602.30","        610.00","        623.95","        545.05","        575.00","        569.60","        579.38","    4891350","          2833940743.45","     139602","    3585786","         73.31"
"BANDHANBNK","EQ","24-Sep-2018","        569.60","        575.00","        580.45","        538.00","        546.95","        547.75","        553.81","    1802699","           998349838.60","      93815","    1236323","         68.58"
"BANDHANBNK","EQ","25-Sep-2018","        547.75","        545.00","        576.75","        531.00","        565.70","        567.05","        554.66","    1441799","           799709095.20","      59111","     668879","         46.39"
"BANDHANBNK","EQ","26-Sep-2018","        567.05","        572.00","        575.95","        548.00","        551.90","        552.60","        558.09","     625749","           349221184.20","      29358","     252914","         40.42"
"BANDHANBNK","EQ","27-Sep-2018","        552.60","        554.80","        577.00","        542.30","        567.00","        570.35","        564.72","    1230585","           694931698.75","      35122","     623337","         50.65"
"BANDHANBNK","EQ","28-Sep-2018","        570.35","        570.35","        575.30","        550.05","        567.00","        565.25","        560.54","     896827","           502710981.40","      34312","     570381","         63.60"
"BANDHANBNK","EQ","01-Oct-2018","        565.25","        475.55","        485.90","        452.20","        452.20","        452.20","        453.84","    4197547","          1905010844.50","      20893","    2452763","         58.43"
"BANDHANBNK","EQ","03-Oct-2018","        452.20","        437.00","        498.80","        422.10","        440.10","        446.40","        459.72","   13911206","          6395235176.75","     366049","    4372852","         31.43"
"BANDHANBNK","EQ","04-Oct-2018","        446.40","        438.00","        465.30","        430.10","        458.25","        458.40","        455.89","    4294419","          1957803241.60","     159882","    1841374","         42.88"
"BANDHANBNK","EQ","05-Oct-2018","        458.40","        460.00","        468.95","        451.75","        458.00","        458.80","        460.66","    2153997","           992259784.25","      49249","    1142713","         53.05"
"BANDHANBNK","EQ","08-Oct-2018","        458.80","        464.00","        489.60","        456.30","        471.95","        471.20","        474.30","    1795572","           851634971.85","      54149","     607122","         33.81"
"BANDHANBNK","EQ","09-Oct-2018","        471.20","        476.40","        492.00","        476.40","        492.00","        486.85","        483.08","    1134177","           547898893.65","      28573","     467575","         41.23"
"BANDHANBNK","EQ","10-Oct-2018","        486.85","        498.00","        521.35","        493.05","        514.80","        512.15","        506.62","    5186411","          2627527917.35","     140330","    1225345","         23.63"
"BANDHANBNK","EQ","11-Oct-2018","        512.15","        490.00","        491.95","        462.15","        469.70","        470.20","        475.13","    3521166","          1673002323.15","     104919","    1190874","         33.82"
"BANDHANBNK","EQ","12-Oct-2018","        470.20","        475.00","        485.85","        463.00","        464.85","        467.80","        475.04","    1559358","           740760733.85","      38957","     598385","         38.37"
"BANDHANBNK","EQ","15-Oct-2018","        467.80","        480.00","        482.00","        467.00","        470.65","        470.75","        473.17","    1185286","           560845212.30","      30626","     432241","         36.47"
"BANDHANBNK","EQ","16-Oct-2018","        470.75","        474.00","        476.00","        463.05","        463.90","        463.95","        468.25","     721266","           337736228.00","      19035","     308809","         42.81"
"BANDHANBNK","EQ","17-Oct-2018","        463.95","        466.00","        471.95","        450.55","        454.50","        454.45","        460.39","     766677","           352972350.90","      23129","     342190","         44.63"
"BANDHANBNK","EQ","19-Oct-2018","        454.45","        450.60","        451.40","        405.00","        415.90","        416.30","        422.18","    2075324","           876153093.40","      78570","    1058299","         50.99"
"BANDHANBNK","EQ","22-Oct-2018","        416.30","        425.00","        425.00","        403.00","        411.00","        408.95","        412.44","     787706","           324879058.70","      28527","     307923","         39.09"
"BANDHANBNK","EQ","23-Oct-2018","        408.95","        403.00","        407.75","        397.00","        399.40","        399.80","        400.51","    1169804","           468517458.40","      48304","     732374","         62.61"
"BANDHANBNK","EQ","24-Oct-2018","        399.80","        406.00","        408.90","        385.05","        391.95","        392.80","        392.35","    1817323","           713029620.70","      56166","    1181406","         65.01"
"BANDHANBNK","EQ","25-Oct-2018","        392.80","        386.20","        389.00","        377.20","        378.90","        380.05","        381.33","    2489963","           949505228.50","      20324","    2210189","         88.76"
"BANDHANBNK","EQ","26-Oct-2018","        380.05","        375.05","        389.25","        368.10","        384.55","        380.45","        377.73","    1687866","           637565756.90","      37337","    1030936","         61.08"
"BANDHANBNK","EQ","29-Oct-2018","        380.45","        385.55","        404.00","        381.05","        398.45","        398.70","        396.65","    1440974","           571557692.30","      42835","     596571","         41.40"
"BANDHANBNK","EQ","30-Oct-2018","        398.70","        399.80","        399.80","        383.00","        383.50","        384.60","        389.66","    1355884","           528336557.30","      47248","     691985","         51.04"
"BANDHANBNK","EQ","31-Oct-2018","        384.60","        389.95","        395.60","        386.80","        390.50","        390.25","        390.27","     500973","           195514024.90","      14983","     153603","         30.66"
"BANDHANBNK","EQ","01-Nov-2018","        390.25","        395.00","        417.95","        391.00","        413.00","        411.30","        408.01","    1254442","           511829583.50","      32525","     332373","         26.50"
"BANDHANBNK","EQ","02-Nov-2018","        411.30","        416.00","        449.00","        415.50","        428.90","        426.85","        431.49","    1873856","           808549985.60","      45817","     684087","         36.51"
"BANDHANBNK","EQ","05-Nov-2018","        426.85","        429.75","        444.00","        426.00","        440.50","        435.95","        435.40","    1038453","           452147049.65","      38473","     466142","         44.89"
"BANDHANBNK","EQ","06-Nov-2018","        435.95","        444.90","        445.70","        435.00","        437.30","        437.55","        439.06","     317131","           139240141.40","      11143","      94886","         29.92"
"BANDHANBNK","EQ","07-Nov-2018","        437.55","        444.70","        444.70","        437.00","        439.75","        439.35","        439.48","      77012","            33845162.50","       2978","      33634","         43.67"
"BANDHANBNK","EQ","09-Nov-2018","        439.35","        440.00","        440.70","        426.40","        431.55","        431.50","        431.55","     314171","           135581101.80","      12990","     120459","         38.34"
"BANDHANBNK","EQ","12-Nov-2018","        431.50","        432.00","        438.70","        423.10","        424.95","        425.90","        431.10","     243969","           105173985.00","       9272","     102986","         42.21"
"BANDHANBNK","EQ","13-Nov-2018","        425.90","        424.00","        435.00","        418.10","        432.15","        432.40","        426.45","     346706","           147851418.75","      10510","     124387","         35.88"
"BANDHANBNK","EQ","14-Nov-2018","        432.40","        432.85","        437.70","        425.65","        434.00","        433.60","        432.60","     303657","           131363185.15","      12793","     105173","         34.64"
"BANDHANBNK","EQ","15-Nov-2018","        433.60","        430.00","        463.95","        430.00","        463.50","        459.75","        449.26","    1065162","           478532853.90","      30939","     427207","         40.11"
"BANDHANBNK","EQ","16-Nov-2018","        459.75","        465.00","        489.90","        462.00","        474.70","        476.20","        478.49","    1475264","           705894540.25","      49930","     525734","         35.64"
"BANDHANBNK","EQ","19-Nov-2018","        476.20","        479.40","        485.70","        472.30","        477.00","        478.20","        479.12","     482371","           231113864.95","      24235","     189529","         39.29"
"BANDHANBNK","EQ","20-Nov-2018","        478.20","        475.25","        475.25","        460.00","        460.80","        462.15","        465.63","     316673","           147452954.30","       9527","     127911","         40.39"
"BANDHANBNK","EQ","21-Nov-2018","        462.15","        463.80","        473.00","        460.00","        468.50","        466.85","        465.76","     284630","           132569592.85","       8183","      78940","         27.73"
"BANDHANBNK","EQ","22-Nov-2018","        466.85","        468.15","        471.70","        452.00","        452.80","        454.05","        459.61","     306564","           140898349.50","      18372","     139027","         45.35"
"BANDHANBNK","EQ","26-Nov-2018","        454.05","        455.80","        459.45","        442.05","        452.65","        453.55","        450.03","     402970","           181350575.75","      14885","     143075","         35.51"
"BANDHANBNK","EQ","27-Nov-2018","        453.55","        451.95","        473.50","        444.00","        465.00","        464.95","        461.75","     796421","           367746719.10","      24748","     299471","         37.60"
"BANDHANBNK","EQ","28-Nov-2018","        464.95","        465.00","        471.95","        456.40","        465.90","        466.55","        465.53","     484897","           225733286.25","      25074","     207319","         42.76"
"BANDHANBNK","EQ","29-Nov-2018","        466.55","        469.95","        489.20","        466.00","        488.00","        487.00","        480.20","     884658","           424811763.20","      28032","     452723","         51.17"
"BANDHANBNK","EQ","30-Nov-2018","        487.00","        489.00","        498.20","        470.20","        486.00","        483.65","        482.69","     967220","           466870332.00","      36615","     415754","         42.98"
"BANDHANBNK","EQ","03-Dec-2018","        483.65","        487.95","        493.90","        483.10","        493.30","        491.45","        489.64","     762010","           373112299.05","      28887","     469515","         61.62"
"BANDHANBNK","EQ","04-Dec-2018","        491.45","        494.00","        494.00","        482.60","        487.00","        487.15","        487.48","     463146","           225776573.95","      20395","     307807","         66.46"
"BANDHANBNK","EQ","05-Dec-2018","        487.15","        484.50","        486.60","        476.00","        476.50","        478.00","        480.78","     286779","           137876714.95","      20074","     141607","         49.38"
"BANDHANBNK","EQ","06-Dec-2018","        478.00","        473.00","        475.90","        467.10","        470.30","        470.15","        470.85","     395693","           186313619.75","      10598","     262773","         66.41"
"BANDHANBNK","EQ","07-Dec-2018","        470.15","        475.40","        476.95","        469.15","        471.60","        472.00","        471.69","     516623","           243687972.50","      18414","     361147","         69.91"
"BANDHANBNK","EQ","10-Dec-2018","        472.00","        462.00","        496.55","        462.00","        472.50","        472.00","        474.30","    1025039","           486174368.50","      35358","     445781","         43.49"
"BANDHANBNK","EQ","11-Dec-2018","        472.00","        462.00","        476.00","        462.00","        465.50","        466.85","        469.30","     693846","           325623732.60","      56984","     357894","         51.58"
"BANDHANBNK","EQ","12-Dec-2018","        466.85","        472.00","        482.00","        468.40","        474.00","        471.95","        473.89","    1832665","           868484189.30","      42823","    1225011","         66.84"
"BANDHANBNK","EQ","13-Dec-2018","        471.95","        490.50","        514.80","        490.50","        504.00","        504.25","        503.44","    2763716","          1391376290.00","      66126","     865845","         31.33"
"BANDHANBNK","EQ","14-Dec-2018","        504.25","        504.00","        541.10","        503.50","        533.80","        533.80","        524.74","    1910555","          1002548805.80","      48804","     543738","         28.46"
"BANDHANBNK","EQ","17-Dec-2018","        533.80","        536.90","        572.30","        535.00","        571.80","        564.45","        553.61","    1905044","          1054642147.50","      51819","     343973","         18.06"
"BANDHANBNK","EQ","18-Dec-2018","        564.45","        568.00","        583.70","        560.00","        568.05","        571.50","        572.85","    1701394","           974645316.75","      48599","     404263","         23.76"
"BANDHANBNK","EQ","19-Dec-2018","        571.50","        572.80","        577.50","        554.00","        555.50","        556.40","        564.11","     769720","           434209367.55","      26183","     242031","         31.44"
"BANDHANBNK","EQ","20-Dec-2018","        556.40","        553.90","        553.90","        532.00","        536.00","        537.60","        538.73","     836712","           450758441.45","      34659","     284625","         34.02"
"BANDHANBNK","EQ","21-Dec-2018","        537.60","        540.00","        553.00","        521.00","        531.00","        526.80","        536.82","    1268961","           681197882.65","      39039","     381237","         30.04"
"BANDHANBNK","EQ","24-Dec-2018","        526.80","        529.50","        536.90","        506.00","        524.10","        524.25","        521.89","    1377036","           718663471.20","      55885","     274174","         19.91"
"BANDHANBNK","EQ","26-Dec-2018","        524.25","        523.00","        551.85","        507.25","        548.00","        545.35","        529.01","    1730042","           915203572.05","      42104","     451269","         26.08"
"BANDHANBNK","EQ","27-Dec-2018","        545.35","        550.00","        557.65","        537.00","        538.00","        540.60","        546.14","     653631","           356976535.45","      25123","     213263","         32.63"
"BANDHANBNK","EQ","28-Dec-2018","        540.60","        543.00","        549.00","        532.00","        533.35","        535.85","        541.44","     567056","           307027709.95","      29607","     183987","         32.45"
"BANDHANBNK","EQ","31-Dec-2018","        535.85","        538.45","        552.75","        534.80","        551.00","        550.15","        545.33","    1166345","           636039904.30","      34532","     443168","         38.00"
"BANDHANBNK","EQ","01-Jan-2019","        550.15","        552.50","        560.00","        544.10","        558.00","        556.70","        552.21","     589317","           325425551.35","      16658","     175430","         29.77"
"BANDHANBNK","EQ","02-Jan-2019","        556.70","        553.00","        563.70","        549.60","        551.40","        552.15","        556.91","     834846","           464931857.05","      32119","     250782","         30.04"
"BANDHANBNK","EQ","03-Jan-2019","        552.15","        551.00","        554.00","        530.00","        532.05","        533.80","        540.61","     620161","           335263113.80","      18616","     282037","         45.48"
"BANDHANBNK","EQ","04-Jan-2019","        533.80","        534.25","        541.70","        527.05","        528.05","        528.90","        533.42","     579027","           308864496.10","      22405","     186702","         32.24"
"BANDHANBNK","EQ","07-Jan-2019","        528.90","        540.00","        542.00","        495.55","        495.55","        498.05","        509.49","    2684675","          1367813223.70","      76816","    1160901","         43.24"
"BANDHANBNK","EQ","08-Jan-2019","        498.05","        482.00","        501.00","        471.00","        479.70","        477.05","        484.49","    7365909","          3568730771.40","     187062","    1880685","         25.53"
"BANDHANBNK","EQ","09-Jan-2019","        477.05","        480.00","        487.85","        450.80","        452.00","        455.40","        464.90","    5226669","          2429902815.45","     114933","    1619306","         30.98"
"BANDHANBNK","EQ","10-Jan-2019","        455.40","        452.00","        474.80","        451.10","        472.90","        471.55","        465.33","    8091914","          3765446702.25","     143011","     984850","         12.17"
"BANDHANBNK","EQ","11-Jan-2019","        471.55","        468.80","        468.80","        452.00","        452.45","        454.40","        460.20","    2690726","          1238260655.15","      55254","     864347","         32.12"
