"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SRTRANSFIN","EQ","12-Jul-2019","       1043.55","       1051.40","       1058.90","       1038.20","       1044.50","       1046.15","       1048.15","    1126078","          1180294214.05","      42189","     585858","         52.03"
"SRTRANSFIN","EQ","15-Jul-2019","       1046.15","       1055.75","       1063.00","       1035.00","       1060.00","       1058.05","       1048.95","     893659","           937399159.35","      43156","     346597","         38.78"
"SRTRANSFIN","EQ","16-Jul-2019","       1058.05","       1059.90","       1090.00","       1056.00","       1086.00","       1084.15","       1073.22","    1417023","          1520778003.70","      46579","     642544","         45.34"
"SRTRANSFIN","EQ","17-Jul-2019","       1084.15","       1084.45","       1104.95","       1076.25","       1080.00","       1084.15","       1090.24","    1667434","          1817906717.35","      52792","     834913","         50.07"
"SRTRANSFIN","EQ","18-Jul-2019","       1084.15","       1082.00","       1082.00","       1045.60","       1047.75","       1051.00","       1060.70","    1489414","          1579823931.90","      43640","     954091","         64.06"
"SRTRANSFIN","EQ","19-Jul-2019","       1051.00","       1058.40","       1071.00","       1040.00","       1065.00","       1061.60","       1051.75","    2591247","          2725347772.90","      57064","    1802676","         69.57"
"SRTRANSFIN","EQ","22-Jul-2019","       1061.60","       1052.00","       1069.40","       1032.05","       1037.00","       1038.25","       1048.59","     690254","           723794829.85","      27307","     174632","         25.30"
"SRTRANSFIN","EQ","23-Jul-2019","       1038.25","       1044.50","       1044.70","        976.15","        977.50","        980.80","        989.47","    3520901","          3483823603.75","     144500","    1200619","         34.10"
"SRTRANSFIN","EQ","24-Jul-2019","        980.80","        973.00","        977.00","        909.05","        924.85","        925.35","        943.38","    3052075","          2879256034.15","      93688","     597409","         19.57"
"SRTRANSFIN","EQ","25-Jul-2019","        925.35","        964.00","       1015.00","        955.00","        978.00","        986.35","        983.14","   10331033","         10156888948.40","     236057","    2926865","         28.33"
"SRTRANSFIN","EQ","26-Jul-2019","        986.35","        985.95","       1007.80","        971.45","        975.80","        976.10","        984.13","    2027690","          1995516101.05","      56334","     346261","         17.08"
"SRTRANSFIN","EQ","29-Jul-2019","        976.10","        980.80","        990.00","        962.55","        965.85","        967.45","        974.77","    1417626","          1381856284.05","      38370","     350306","         24.71"
"SRTRANSFIN","EQ","30-Jul-2019","        967.45","        967.50","        982.40","        964.10","        968.45","        969.00","        971.62","    1468107","          1426449096.05","      46362","     671637","         45.75"
"SRTRANSFIN","EQ","31-Jul-2019","        969.00","        967.85","        975.45","        959.00","        966.50","        969.25","        966.89","    1528948","          1478323843.90","      55677","     849090","         55.53"
"SRTRANSFIN","EQ","01-Aug-2019","        969.25","        969.00","        984.70","        963.30","        972.20","        967.35","        971.18","    1274941","          1238193299.55","      44651","     500479","         39.26"
"SRTRANSFIN","EQ","02-Aug-2019","        967.35","        971.90","        981.90","        960.00","        974.05","        978.45","        970.98","    1315470","          1277289176.70","      62545","     520121","         39.54"
"SRTRANSFIN","EQ","05-Aug-2019","        978.45","        969.65","        981.90","        946.20","        968.00","        970.55","        969.22","    1716848","          1664000033.95","      50959","     863102","         50.27"
"SRTRANSFIN","EQ","06-Aug-2019","        970.55","        968.80","        991.55","        966.50","        985.00","        983.20","        982.76","    1139998","          1120345711.70","      52191","     524937","         46.05"
"SRTRANSFIN","EQ","07-Aug-2019","        983.20","        983.50","       1008.00","        983.50","        997.45","        997.85","        998.65","    1379243","          1377380105.00","      55494","     533182","         38.66"
"SRTRANSFIN","EQ","08-Aug-2019","        997.85","       1000.00","       1014.90","        992.55","       1010.00","       1002.55","       1003.17","    1048216","          1051543203.80","      30791","     387625","         36.98"
"SRTRANSFIN","EQ","09-Aug-2019","       1002.55","       1009.95","       1065.00","       1008.40","       1033.00","       1042.15","       1045.96","    1567489","          1639537228.90","      53189","     422626","         26.96"
"SRTRANSFIN","EQ","13-Aug-2019","       1042.15","       1038.95","       1048.85","        980.05","        987.55","        987.55","       1018.69","    1073790","          1093857641.70","      43541","     269466","         25.09"
"SRTRANSFIN","EQ","14-Aug-2019","        987.55","        999.00","       1053.95","        995.05","       1039.00","       1041.55","       1041.43","    2186378","          2276968414.85","      74558","     700894","         32.06"
"SRTRANSFIN","EQ","16-Aug-2019","       1041.55","       1040.00","       1063.20","       1019.70","       1030.00","       1032.15","       1035.79","    1104085","          1143604941.45","      41859","     237602","         21.52"
"SRTRANSFIN","EQ","19-Aug-2019","       1032.15","       1040.00","       1059.60","       1029.35","       1043.95","       1040.20","       1044.48","    1056137","          1103115511.10","      56207","     318298","         30.14"
"SRTRANSFIN","EQ","20-Aug-2019","       1040.20","       1045.60","       1052.15","       1020.65","       1029.00","       1029.15","       1032.26","     925265","           955116117.85","      22371","     341501","         36.91"
"SRTRANSFIN","EQ","21-Aug-2019","       1029.15","       1030.00","       1037.45","       1003.25","       1009.20","       1011.85","       1015.44","     668448","           678766535.70","      19055","      58746","          8.79"
"SRTRANSFIN","EQ","22-Aug-2019","       1011.85","       1009.20","       1009.20","        981.35","        982.50","        986.55","        995.10","     759339","           755620873.40","      31964","     223134","         29.39"
"SRTRANSFIN","EQ","23-Aug-2019","        986.55","        982.40","       1015.00","        955.70","       1010.55","       1010.35","        995.26","    1966224","          1956913498.20","      35040","     960583","         48.85"
"SRTRANSFIN","EQ","26-Aug-2019","       1010.35","       1035.05","       1064.40","       1013.00","       1018.00","       1019.65","       1023.88","    2144248","          2195452893.60","      50543","     975938","         45.51"
"SRTRANSFIN","EQ","27-Aug-2019","       1019.65","       1030.00","       1033.50","       1008.50","       1019.65","       1019.60","       1020.84","    1409979","          1439367591.15","      52084","     559342","         39.67"
"SRTRANSFIN","EQ","28-Aug-2019","       1019.60","       1028.40","       1032.50","        980.10","        992.55","        991.65","       1004.37","    1093311","          1098092245.25","      43091","     278787","         25.50"
"SRTRANSFIN","EQ","29-Aug-2019","        991.65","        980.00","        987.35","        960.00","        970.00","        967.15","        971.70","    1126422","          1094543115.95","      41546","     335007","         29.74"
"SRTRANSFIN","EQ","30-Aug-2019","        967.15","        973.00","        981.00","        942.50","        966.00","        966.15","        958.72","    1851772","          1775328567.10","      75926","     626921","         33.86"
"SRTRANSFIN","EQ","03-Sep-2019","        966.15","        950.00","        975.80","        935.80","        962.50","        962.85","        959.28","    1391404","          1334750220.00","      57775","     444575","         31.95"
"SRTRANSFIN","EQ","04-Sep-2019","        962.85","        962.00","        987.35","        946.00","        981.10","        984.55","        970.66","    1235350","          1199098946.35","      56594","     313539","         25.38"
"SRTRANSFIN","EQ","05-Sep-2019","        984.55","        986.85","        999.65","        973.10","        976.00","        980.05","        985.93","     991302","           977356921.55","      36051","     260236","         26.25"
"SRTRANSFIN","EQ","06-Sep-2019","        980.05","        982.10","        998.10","        977.60","        991.25","        994.90","        991.17","     640061","           634407595.75","      21440","     141171","         22.06"
"SRTRANSFIN","EQ","09-Sep-2019","        994.90","        985.25","       1013.45","        985.25","       1008.70","       1009.20","       1005.04","    1001880","          1006928560.60","      28270","     398599","         39.79"
"SRTRANSFIN","EQ","11-Sep-2019","       1009.20","       1014.80","       1037.15","       1009.20","       1035.00","       1034.25","       1026.81","    1104303","          1133909372.85","      35017","     508955","         46.09"
"SRTRANSFIN","EQ","12-Sep-2019","       1034.25","       1038.70","       1059.95","       1032.45","       1037.30","       1037.90","       1044.88","    1150156","          1201774968.00","      28036","     370805","         32.24"
"SRTRANSFIN","EQ","13-Sep-2019","       1037.90","       1039.95","       1057.20","       1037.90","       1052.50","       1052.30","       1049.48","     803937","           843718754.40","      23185","     178787","         22.24"
"SRTRANSFIN","EQ","16-Sep-2019","       1052.30","       1040.10","       1070.00","       1038.55","       1053.00","       1053.55","       1054.37","     900551","           949510919.85","      28863","     202588","         22.50"
"SRTRANSFIN","EQ","17-Sep-2019","       1053.55","       1048.20","       1064.80","       1013.60","       1020.00","       1022.05","       1042.10","     657572","           685256977.60","      24708","     123482","         18.78"
"SRTRANSFIN","EQ","18-Sep-2019","       1022.05","       1034.80","       1042.15","       1023.10","       1034.80","       1036.90","       1032.93","     540241","           558032377.70","      19362","      99199","         18.36"
"SRTRANSFIN","EQ","19-Sep-2019","       1036.90","       1038.90","       1045.00","       1026.70","       1035.80","       1035.75","       1035.72","     975197","          1010034589.40","      22463","     454908","         46.65"
"SRTRANSFIN","EQ","20-Sep-2019","       1035.75","       1044.10","       1162.85","       1014.10","       1148.00","       1141.40","       1090.24","    2192868","          2390748746.95","      88152","     769633","         35.10"
"SRTRANSFIN","EQ","23-Sep-2019","       1141.40","       1146.00","       1199.65","       1140.85","       1145.00","       1167.30","       1183.08","    1536390","          1817679941.60","      56091","     794533","         51.71"
"SRTRANSFIN","EQ","24-Sep-2019","       1167.30","       1153.00","       1172.30","       1131.00","       1168.00","       1165.65","       1158.30","    1160109","          1343749485.80","      56747","     549087","         47.33"
"SRTRANSFIN","EQ","25-Sep-2019","       1165.65","       1150.50","       1161.75","       1100.50","       1111.95","       1114.75","       1126.75","    1375869","          1550254093.65","      47864","     708239","         51.48"
"SRTRANSFIN","EQ","26-Sep-2019","       1114.75","       1117.00","       1132.50","       1096.70","       1105.20","       1102.25","       1108.07","    1489914","          1650928495.85","      54129","     670071","         44.97"
"SRTRANSFIN","EQ","27-Sep-2019","       1102.25","       1090.00","       1117.40","       1087.80","       1092.00","       1095.00","       1103.23","    1136758","          1254104545.70","      41316","     296477","         26.08"
"SRTRANSFIN","EQ","30-Sep-2019","       1095.00","       1095.00","       1104.00","       1055.70","       1072.00","       1071.00","       1077.83","    1115345","          1202148455.25","      53043","     332220","         29.79"
"SRTRANSFIN","EQ","01-Oct-2019","       1071.00","       1075.00","       1091.15","       1026.50","       1045.00","       1045.15","       1062.45","    1167059","          1239947376.60","      47800","     253251","         21.70"
"SRTRANSFIN","EQ","03-Oct-2019","       1045.15","       1050.00","       1058.95","       1010.00","       1031.00","       1032.25","       1033.80","     794503","           821358270.40","      42791","     180414","         22.71"
"SRTRANSFIN","EQ","04-Oct-2019","       1032.25","       1038.70","       1043.80","       1013.00","       1013.50","       1019.60","       1026.60","     707596","           726415165.25","      32448","     241370","         34.11"
"SRTRANSFIN","EQ","07-Oct-2019","       1019.60","       1009.10","       1075.45","       1009.10","       1065.00","       1061.95","       1057.39","    1706823","          1804770970.00","      51909","     572070","         33.52"
"SRTRANSFIN","EQ","09-Oct-2019","       1061.95","       1064.00","       1140.00","       1052.00","       1128.00","       1123.55","       1090.02","    1652542","          1801302471.25","      47361","     418129","         25.30"
"SRTRANSFIN","EQ","10-Oct-2019","       1123.55","       1116.00","       1116.00","       1073.75","       1077.85","       1081.90","       1091.32","     797201","           870003390.50","      24493","      46960","          5.89"
"SRTRANSFIN","EQ","11-Oct-2019","       1081.90","       1088.65","       1090.55","       1055.55","       1063.00","       1060.70","       1071.58","     739980","           792948438.45","      32263","     201317","         27.21"
"SRTRANSFIN","EQ","14-Oct-2019","       1060.70","       1068.00","       1073.30","       1036.70","       1041.20","       1044.65","       1056.94","     626495","           662166293.35","      38598","     202837","         32.38"
"SRTRANSFIN","EQ","15-Oct-2019","       1044.65","       1044.65","       1054.95","       1028.00","       1048.00","       1050.15","       1038.52","     810382","           841596926.85","      23779","     231065","         28.51"
"SRTRANSFIN","EQ","16-Oct-2019","       1050.15","       1056.70","       1062.60","       1029.50","       1036.95","       1039.55","       1041.02","     790292","           822707935.20","      41060","     167588","         21.21"
"SRTRANSFIN","EQ","17-Oct-2019","       1039.55","       1039.00","       1075.00","       1021.60","       1068.00","       1070.25","       1052.95","    1173683","          1235826130.65","      55279","     394817","         33.64"
"SRTRANSFIN","EQ","18-Oct-2019","       1070.25","       1062.10","       1106.40","       1058.10","       1095.70","       1096.25","       1078.54","    1053111","          1135826559.00","      39492","     289695","         27.51"
"SRTRANSFIN","EQ","22-Oct-2019","       1096.25","       1085.55","       1127.80","       1080.10","       1119.05","       1117.55","       1101.88","    1325369","          1460400783.00","      42683","     526079","         39.69"
"SRTRANSFIN","EQ","23-Oct-2019","       1117.55","       1120.00","       1126.00","       1065.80","       1075.55","       1077.55","       1092.69","     967006","          1056640420.75","      28999","     213157","         22.04"
"SRTRANSFIN","EQ","24-Oct-2019","       1077.55","       1086.00","       1093.75","       1060.00","       1066.00","       1070.80","       1076.97","     872403","           939550139.05","      34394","     254671","         29.19"
"SRTRANSFIN","EQ","25-Oct-2019","       1070.80","       1075.00","       1133.30","       1065.40","       1123.75","       1125.15","       1103.73","    1362681","          1504033502.55","      38758","     262221","         19.24"
"SRTRANSFIN","EQ","27-Oct-2019","       1125.15","       1130.00","       1130.00","       1104.00","       1108.00","       1110.90","       1114.56","      68918","            76813035.50","       2840","      13650","         19.81"
"SRTRANSFIN","EQ","29-Oct-2019","       1110.90","       1045.55","       1158.00","       1045.55","       1137.05","       1148.60","       1127.63","    1493267","          1683857451.85","      63499","     451416","         30.23"
"SRTRANSFIN","EQ","30-Oct-2019","       1148.60","       1154.10","       1189.50","       1130.00","       1157.50","       1155.30","       1163.14","    1791810","          2084133927.25","      68916","     549383","         30.66"
"SRTRANSFIN","EQ","31-Oct-2019","       1155.30","       1166.00","       1167.00","       1129.00","       1140.00","       1138.65","       1139.06","    1000754","          1139914227.10","      26268","     299189","         29.90"
"SRTRANSFIN","EQ","01-Nov-2019","       1138.65","       1145.75","       1164.90","       1137.55","       1144.60","       1144.10","       1148.77","     761173","           874415264.15","      24686","     248451","         32.64"
"SRTRANSFIN","EQ","04-Nov-2019","       1144.10","       1145.00","       1153.20","       1133.00","       1134.75","       1139.15","       1141.39","     595573","           679779276.20","      31484","     271465","         45.58"
"SRTRANSFIN","EQ","05-Nov-2019","       1139.15","       1139.00","       1152.20","       1128.00","       1136.85","       1139.20","       1138.71","     528009","           601251239.90","      23473","     116045","         21.98"
"SRTRANSFIN","EQ","06-Nov-2019","       1139.20","       1137.15","       1152.65","       1130.00","       1142.50","       1139.45","       1141.42","     984275","          1123474395.30","      35668","     495716","         50.36"
"SRTRANSFIN","EQ","07-Nov-2019","       1139.45","       1152.50","       1181.55","       1138.00","       1150.00","       1152.45","       1162.62","    1663203","          1933675999.30","      58274","     795721","         47.84"
"SRTRANSFIN","EQ","08-Nov-2019","       1152.45","       1152.45","       1162.50","       1111.00","       1116.90","       1116.35","       1137.80","     878154","           999160177.60","      33062","     318515","         36.27"
"SRTRANSFIN","EQ","11-Nov-2019","       1116.35","       1114.70","       1146.50","       1112.20","       1123.00","       1119.95","       1130.78","     818559","           925607733.70","      35303","     285005","         34.82"
"SRTRANSFIN","EQ","13-Nov-2019","       1119.95","       1119.95","       1151.95","       1119.95","       1131.90","       1131.55","       1140.72","    1101927","          1256988845.85","      52211","     458812","         41.64"
"SRTRANSFIN","EQ","14-Nov-2019","       1131.55","       1137.55","       1141.65","       1111.75","       1139.70","       1137.25","       1131.97","     874225","           989597591.70","      45612","     413501","         47.30"
"SRTRANSFIN","EQ","15-Nov-2019","       1137.25","       1136.00","       1147.70","       1123.25","       1130.00","       1128.25","       1132.88","     472909","           535746921.55","      27822","     176917","         37.41"
"SRTRANSFIN","EQ","18-Nov-2019","       1128.25","       1130.00","       1136.90","       1122.95","       1125.30","       1126.35","       1128.61","     610704","           689243920.40","      31871","     321725","         52.68"
"SRTRANSFIN","EQ","19-Nov-2019","       1126.35","       1125.60","       1130.00","       1117.90","       1124.50","       1126.10","       1125.44","     586375","           659930182.30","      22684","     315599","         53.82"
"SRTRANSFIN","EQ","20-Nov-2019","       1126.10","       1130.00","       1138.45","       1121.00","       1125.10","       1126.50","       1128.59","     395206","           446024673.20","      15190","     131060","         33.16"
"SRTRANSFIN","EQ","21-Nov-2019","       1126.50","       1133.50","       1144.50","       1120.05","       1129.00","       1128.85","       1130.09","     685740","           774949222.00","      31514","     347444","         50.67"
"SRTRANSFIN","EQ","22-Nov-2019","       1128.85","       1128.90","       1146.85","       1120.50","       1143.00","       1141.20","       1131.99","     464664","           525996700.15","      24978","     177666","         38.24"
"SRTRANSFIN","EQ","25-Nov-2019","       1141.20","       1144.95","       1155.00","       1134.45","       1145.15","       1146.30","       1146.09","     959996","          1100242869.45","      44772","     441899","         46.03"
"SRTRANSFIN","EQ","26-Nov-2019","       1146.30","       1153.80","       1154.00","       1105.15","       1116.80","       1115.40","       1125.41","    1563768","          1759874037.75","      58887","     788606","         50.43"
"SRTRANSFIN","EQ","27-Nov-2019","       1115.40","       1118.00","       1148.15","       1118.00","       1137.40","       1136.50","       1136.02","     964597","          1095798127.30","      42027","     413797","         42.90"
"SRTRANSFIN","EQ","28-Nov-2019","       1136.50","       1137.90","       1159.00","       1128.80","       1147.00","       1144.65","       1145.28","    1348965","          1544940825.10","      37935","     597227","         44.27"
"SRTRANSFIN","EQ","29-Nov-2019","       1144.65","       1140.95","       1149.00","       1115.50","       1127.20","       1127.20","       1136.17","     495859","           563378278.25","      26951","     184151","         37.14"
"SRTRANSFIN","EQ","02-Dec-2019","       1127.20","       1130.00","       1130.30","       1091.35","       1098.00","       1097.40","       1107.70","     760933","           842883467.80","      26553","     285185","         37.48"
"SRTRANSFIN","EQ","03-Dec-2019","       1097.40","       1095.00","       1102.85","       1075.45","       1088.00","       1090.35","       1086.46","     830532","           902339035.10","      35534","     247693","         29.82"
"SRTRANSFIN","EQ","04-Dec-2019","       1090.35","       1087.00","       1109.00","       1075.70","       1082.65","       1089.10","       1091.28","     453152","           494517224.55","      18319","      77885","         17.19"
"SRTRANSFIN","EQ","05-Dec-2019","       1089.10","       1089.10","       1123.85","       1087.30","       1108.20","       1108.80","       1110.03","    1108799","          1230804015.50","      31496","     403443","         36.39"
"SRTRANSFIN","EQ","06-Dec-2019","       1108.80","       1108.20","       1108.80","       1069.00","       1071.20","       1073.05","       1083.19","     499872","           541457469.65","      20663","     127094","         25.43"
"SRTRANSFIN","EQ","09-Dec-2019","       1073.05","       1071.20","       1105.00","       1062.00","       1094.25","       1093.40","       1088.54","     668576","           727772700.25","      22221","     195156","         29.19"
"SRTRANSFIN","EQ","10-Dec-2019","       1093.40","       1083.00","       1090.00","       1068.55","       1075.70","       1072.95","       1080.09","     443662","           479194565.05","      19443","      97266","         21.92"
"SRTRANSFIN","EQ","11-Dec-2019","       1072.95","       1070.00","       1086.10","       1063.75","       1082.15","       1077.90","       1076.03","     618490","           665512151.45","      19497","      84899","         13.73"
"SRTRANSFIN","EQ","12-Dec-2019","       1077.90","       1084.45","       1110.00","       1082.00","       1099.30","       1100.20","       1096.19","     827596","           907206553.60","      30861","     373008","         45.07"
"SRTRANSFIN","EQ","13-Dec-2019","       1100.20","       1106.70","       1119.70","       1099.55","       1103.00","       1105.20","       1110.27","     877993","           974808763.10","      32047","     452532","         51.54"
"SRTRANSFIN","EQ","16-Dec-2019","       1105.20","       1103.00","       1113.55","       1097.30","       1098.90","       1101.05","       1106.80","     570019","           630896666.40","      20591","     322017","         56.49"
"SRTRANSFIN","EQ","17-Dec-2019","       1101.05","       1083.95","       1109.00","       1068.00","       1100.35","       1092.85","       1083.54","    1563187","          1693771748.80","      47994","     458142","         29.31"
"SRTRANSFIN","EQ","18-Dec-2019","       1092.85","       1100.00","       1126.70","       1081.05","       1125.00","       1113.60","       1107.94","     835243","           925401592.15","      29892","     288041","         34.49"
"SRTRANSFIN","EQ","19-Dec-2019","       1113.60","       1113.60","       1136.95","       1113.20","       1130.05","       1132.15","       1128.81","     979856","          1106073727.50","      28729","     351144","         35.84"
"SRTRANSFIN","EQ","20-Dec-2019","       1132.15","       1132.10","       1189.50","       1121.00","       1173.00","       1182.10","       1168.75","    1980512","          2314732861.95","      74655","     716629","         36.18"
"SRTRANSFIN","EQ","23-Dec-2019","       1182.10","       1179.90","       1183.85","       1157.75","       1159.80","       1162.65","       1167.27","     778709","           908966945.70","      23786","     230976","         29.66"
"SRTRANSFIN","EQ","24-Dec-2019","       1162.65","       1159.00","       1163.40","       1147.50","       1147.55","       1154.00","       1153.97","     571334","           659303050.45","      22709","     218681","         38.28"
"SRTRANSFIN","EQ","26-Dec-2019","       1154.00","       1149.90","       1167.60","       1147.90","       1157.00","       1156.15","       1159.01","     526070","           609722753.10","      17237","     120916","         22.98"
"SRTRANSFIN","EQ","27-Dec-2019","       1156.15","       1163.30","       1169.70","       1152.95","       1162.90","       1164.65","       1163.12","     520751","           605698354.35","      22842","     233577","         44.85"
"SRTRANSFIN","EQ","30-Dec-2019","       1164.65","       1169.00","       1176.00","       1157.25","       1162.00","       1162.80","       1164.32","     427869","           498176035.95","      14122","     150973","         35.28"
"SRTRANSFIN","EQ","31-Dec-2019","       1162.80","       1159.85","       1177.45","       1154.10","       1169.30","       1171.10","       1166.16","     721700","           841619824.05","      22101","     232451","         32.21"
